lat,lon,streak,sst_media
24.86,-113.24,5,23.8936
24.86,-113.23,5,23.922
24.86,-113.22,5,23.951
24.86,-113.21,5,23.9806
24.86,-113.2,5,24.011
24.86,-113.19,5,24.043
24.86,-113.18,5,24.0766
24.86,-113.17,5,24.111
24.86,-113.16,5,24.146399999999996
24.86,-113.15,5,24.1818
24.87,-113.75,5,23.199800000000003
24.87,-113.74,5,23.194399999999998
24.87,-113.73,5,23.193200000000004
24.87,-113.72,5,23.195
24.87,-113.71,5,23.1952
24.87,-113.7,5,23.1916
24.87,-113.69,5,23.184
24.87,-113.68,5,23.174
24.87,-113.67,5,23.163
24.87,-113.66,5,23.1518
24.87,-113.65,5,23.142400000000002
24.87,-113.64,5,23.134399999999996
24.87,-113.63,5,23.128999999999998
24.87,-113.62,5,23.1254
24.87,-113.61,5,23.1232
24.87,-113.6,5,23.122999999999998
24.87,-113.59,5,23.1242
24.87,-113.58,5,23.126200000000004
24.87,-113.57,5,23.129399999999997
24.87,-113.56,5,23.1338
24.87,-113.55,5,23.1392
24.87,-113.54,5,23.1464
24.87,-113.53,5,23.1554
